#Application,2.0,2.2,2.3,2.4,2.4.3,2.5,2.6,2.7,2.7.2,3.0,3.1,3.2,3.3.0,3.5.0,3.6.0,Files
toolz-0.8.2-py36_0,39.29,39.29,39.29,50.00,50.00,82.14,100.00,100.00,100.00,96.43,96.43,96.43,100.00,100.00,100.00,28
tornado-4.4.2-py36_0,20.00,20.00,20.00,26.25,26.25,55.00,100.00,100.00,100.00,76.25,76.25,76.25,100.00,98.75,98.75,80
traitlets-4.3.1-py36_0,38.46,38.46,38.46,38.46,38.46,76.92,80.77,100.00,100.00,65.38,65.38,65.38,100.00,100.00,100.00,26
unicodecsv-0.14.1-py36_0,25.00,25.00,25.00,50.00,50.00,75.00,100.00,100.00,100.00,75.00,75.00,75.00,100.00,100.00,100.00,4
wcwidth-0.1.7-py36_0,66.67,66.67,66.67,66.67,66.67,100.00,100.00,100.00,100.00,83.33,83.33,83.33,100.00,100.00,100.00,6
werkzeug-0.11.15-py36_0,28.21,33.33,33.33,56.41,56.41,66.67,100.00,100.00,100.00,64.10,64.10,64.10,100.00,100.00,100.00,39
wheel-0.29.0-py36_0,52.94,55.88,55.88,61.76,61.76,94.12,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,34
widgetsnbextension-1.2.6-py36_0,50.00,50.00,50.00,50.00,50.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,2
wrapt-1.10.8-py36_0,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,5
xlrd-1.0.0-py36_0,21.43,28.57,28.57,28.57,28.57,78.57,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,14
xlsxwriter-0.9.6-py36_0,2.94,2.94,2.94,8.82,8.82,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,34
xlwt-1.2.0-py36_0,10.53,10.53,10.53,10.53,10.53,78.95,100.00,100.00,100.00,73.68,73.68,73.68,100.00,100.00,100.00,19
xz-5.2.2-1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
yaml-0.1.6-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
zeromq-4.1.5-0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
zlib-1.2.8-3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
